336.6004405,431.9,0,0
336.6004405,431.9,-0.1,0.04
336.5604405,432,-0.199878165,0.006979899
336.5534606,432.1998782,-0.299390975,-0.019068806
336.5725294,432.4992691,-0.398295355,0.041836887
336.5306925,432.8975645,-0.496348968,0.029671507
336.501021,433.3939135,-0.593310519,0.024401142
336.4766198,433.987224,-0.688940039,0.025983481
336.4506364,434.676164,-0.782999184,0.03436786
336.4162685,435.4591632,-0.875251523,0.049495331
336.3667732,436.3344147,-0.965462827,0.07129873
336.2954744,437.2998776,-1.053401351,0.099702758
336.1957717,438.3532789,-1.138838122,0.134624077
336.0611476,439.492117,-1.221547213,0.175971406
335.8851762,440.7136642,-1.301306023,0.223645635
335.6615306,442.0149703,-1.377895541,0.277539948
335.3839906,443.3928658,-1.451100622,0.337539948
335.0464507,444.8439664,-1.520710241,0.403523801
334.6429269,446.3646767,-1.586517756,0.475362381
334.1675645,447.9511944,-1.65232527,0.547200962
333.6203635,449.6035197,-1.718132785,0.619039543
333.001324,451.3216525,-1.783940299,0.690878123
332.3104459,453.1055928,-1.849747814,0.762716704
331.5477292,454.9553406,-1.915555328,0.834555285
330.7131739,456.8708959,-1.981362843,0.906393865
329.80678,458.8522588,-2.047170357,0.978232446
328.8285476,460.8994291,-1.947170357,0.938232446
327.8903151,462.8465995,-1.847170357,0.898232446
326.9920827,464.6937698,-1.747170357,0.858232446
326.1338502,466.4409402,-1.647170357,0.818232446
325.3156178,468.0881105,-1.547170357,0.778232446
324.5373853,469.6352809,-1.447170357,0.738232446
323.7991529,471.0824513,-1.347170357,0.698232446
323.1009204,472.4296216,-1.247170357,0.658232446
322.442688,473.676792,-1.147170357,0.618232446
321.8244555,474.8239623,-1.047170357,0.578232446
321.2462231,475.8711327,-0.947170357,0.538232446
320.7079906,476.8183031,-1.012977872,0.610071027
320.0979196,477.8312809,-1.078785386,0.681909607
319.41601,478.9100663,-1.144592901,0.753748188
318.6622618,480.0546592,-1.210400415,0.825586769
317.8366751,481.2650596,-1.27620793,0.89742535
316.9392497,482.5412676,-1.342015444,0.96926393
315.9699858,483.883283,-1.407822959,1.041102511
314.9288833,485.291106,-1.473630473,1.112941092
313.8159422,486.7647364,-1.539437988,1.184779672
312.6311625,488.3041744,-1.605245502,1.256618253
311.3745442,489.9094199,-1.671053017,1.328456834
310.0460874,491.5804729,-1.736860531,1.400295414
308.645792,493.3173335,-1.802668046,1.472133995
307.173658,495.1200015,-1.86847556,1.543972576
305.6296854,496.9884771,-1.934283075,1.615811156
304.0138743,498.9227601,-2.000090589,1.687649737
302.3262245,500.9228507,-2.065898104,1.759488318
300.5667362,502.9887488,-2.131705618,1.831326899
298.7354093,505.1204545,-2.197513133,1.903165479
296.8322438,507.3179676,-2.263320647,1.97500406
294.8572398,509.5812882,-2.329128162,2.046842641
292.8103971,511.9104164,-2.394935676,2.118681221
290.6917159,514.3053521,-2.460743191,2.190519802
288.5011961,516.7660953,-2.526550705,2.262358383
286.2388377,519.292646,-2.59235822,2.334196963
283.9046408,521.8850042,-2.658165735,2.406035544
281.4986052,524.5431699,-2.723973249,2.477874125
279.0207311,527.2671432,-2.789780764,2.549712706
276.4710184,530.0569239,-2.855588278,2.621551286
273.8494671,532.9125122,-2.755588278,2.581551286
271.2679158,535.6681005,-2.655588278,2.541551286
268.7263645,538.3236888,-2.555588278,2.501551286
266.2248133,540.8792771,-2.455588278,2.461551286
263.763262,543.3348653,-2.355588278,2.421551286
261.3417107,545.6904536,-2.255588278,2.381551286
258.9601594,547.9460419,-2.155588278,2.341551286
256.6186081,550.1016302,-2.055588278,2.301551286
254.3170568,552.1572184,-1.955588278,2.261551286
252.0555055,554.1128067,-1.855588278,2.221551286
249.8339542,555.968395,-1.755588278,2.181551286
247.652403,557.7239833,-1.655588278,2.141551286
245.5108517,559.3795716,-1.555588278,2.101551286
243.4093004,560.9351598,-1.455588278,2.061551286
241.3477491,562.3907481,-1.355588278,2.021551286
239.3261978,563.7463364,-1.255588278,1.981551286
237.3446465,565.0019247,-1.155588278,1.941551286
235.4030952,566.1575129,-1.221395793,2.013389867
233.3897054,567.3789087,-1.287203307,2.085228448
231.3044769,568.666112,-1.353010822,2.157067028
229.1474099,570.0191229,-1.418818336,2.228905609
226.9185043,571.4379412,-1.484625851,2.30074419
224.6177601,572.9225671,-1.550433365,2.37258277
222.2451773,574.4730004,-1.61624088,2.444421351
219.800756,576.0892413,-1.682048394,2.516259932
217.2844961,577.7712897,-1.747855909,2.588098512
214.6963975,579.5191456,-1.813663423,2.659937093
212.0364604,581.332809,-1.879470938,2.731775674
209.3046848,583.21228,-1.945278452,2.803614255
206.5010705,585.1575584,-1.845278452,2.763614255
203.7374563,587.0028369,-1.745278452,2.723614255
201.013842,588.7481153,-1.645278452,2.683614255
198.3302278,590.3933938,-1.545278452,2.643614255
195.6866135,591.9386722,-1.445278452,2.603614255
193.0829992,593.3839507,-1.345278452,2.563614255
190.519385,594.7292291,-1.245278452,2.523614255
187.9957707,595.9745076,-1.145278452,2.483614255
185.5121565,597.119786,-1.045278452,2.443614255
183.0685422,598.1650645,-0.945278452,2.403614255
180.664928,599.1103429,-0.845278452,2.363614255
178.3013137,599.9556214,-0.745278452,2.323614255
175.9776995,600.7008998,-0.645278452,2.283614255
173.6940852,601.3461783,-0.545278452,2.243614255
171.450471,601.8914567,-0.445278452,2.203614255
169.2468567,602.3367352,-0.345278452,2.163614255
167.0832424,602.6820137,-0.245278452,2.123614255
164.9596282,602.9272921,-0.145278452,2.083614255
162.8760139,603.0725706,-0.045278452,2.043614255
160.8323997,603.117849,0.054721548,2.003614255
158.8287854,603.0631275,0.154721548,1.963614255
156.8651712,602.9084059,0.254721548,1.923614255
154.9415569,602.6536844,0.354721548,1.883614255
153.0579427,602.2989628,0.454721548,1.843614255
151.2143284,601.8442413,0.554721548,1.803614255
149.4107142,601.2895197,0.488914033,1.875452835
147.5352613,600.8006057,0.423106519,1.947291416
145.5879699,600.3774992,0.357299004,2.019129997
143.5688399,600.0202002,0.29149149,2.090968577
141.4778713,599.7287087,0.225683975,2.162807158
139.3150642,599.5030247,0.159876461,2.234645739
137.0804184,599.3431482,0.094068946,2.306484319
134.7739341,599.2490793,0.028261432,2.3783229
132.3956112,599.2208179,-0.037546083,2.450161481
129.9454497,599.2583639,0.062453917,2.410161481
127.5352883,599.19591,0.162453917,2.370161481
125.1651268,599.0334561,0.262453917,2.330161481
122.8349653,598.7710022,0.362453917,2.290161481
120.5448038,598.4085483,0.462453917,2.250161481
118.2946423,597.9460944,0.562453917,2.210161481
116.0844808,597.3836404,0.662453917,2.170161481
113.9143194,596.7211865,0.762453917,2.130161481
111.7841579,595.9587326,0.862453917,2.090161481
109.6939964,595.0962787,0.962453917,2.050161481
107.6438349,594.1338248,1.062453917,2.010161481
105.6336734,593.0713709,1.162453917,1.970161481
103.663512,591.9089169,1.262453917,1.930161481
101.7333505,590.646463,1.362453917,1.890161481
99.843189,589.2840091,1.462453917,1.850161481
97.99302752,587.8215552,1.562453917,1.810161481
96.18286604,586.2591013,1.662453917,1.770161481
94.41270456,584.5966474,1.762453917,1.730161481
92.68254308,582.8341934,1.862453917,1.690161481
90.9923816,580.9717395,1.962453917,1.650161481
89.34222012,579.0092856,2.062453917,1.610161481
87.73205864,576.9468317,2.162453917,1.570161481
86.16189715,574.7843778,2.262453917,1.530161481
84.63173567,572.5219238,2.362453917,1.490161481
83.14157419,570.1594699,2.462453917,1.450161481
81.69141271,567.697016,2.562453917,1.410161481
80.28125123,565.1345621,2.662453917,1.370161481
78.91108975,562.4721082,2.762453917,1.330161481
77.58092827,559.7096543,2.862453917,1.290161481
76.29076679,556.8472003,2.962453917,1.250161481
75.04060531,553.8847464,2.863549538,1.231067173
73.80953813,551.0211969,2.764645159,1.211972866
72.59756527,548.2565517,2.66574078,1.192878559
71.40468671,545.590811,2.566836401,1.173784251
70.23090246,543.0239746,2.467932022,1.154689944
69.07621251,540.5560425,2.369027643,1.135595637
67.94061688,538.1870149,2.270123264,1.116501329
66.82411555,535.9168916,2.171218885,1.097407022
65.72670853,533.7456727,2.072314506,1.078312715
64.64839581,531.6733582,1.973410126,1.059218407
63.5891774,529.6999481,1.874505747,1.0401241
62.5490533,527.8254424,1.775601368,1.021029793
61.52802351,526.049841,1.676696989,1.001935485
60.52608803,524.373144,1.57779261,0.982841178
59.54324685,522.7953514,1.478888231,0.963746871
58.57949998,521.3164632,1.379983852,0.944652563
57.63484741,519.9364793,1.281079473,0.925558256
56.70928916,518.6553998,1.182175094,0.906463949
55.80282521,517.4732247,1.083270715,0.887369641
54.91545557,516.389954,0.984366336,0.868275334
54.04718024,515.4055877,0.885461957,0.849181027
53.19799921,514.5201257,0.786557578,0.830086719
52.36791249,513.7335682,0.687653199,0.810992412
51.55692008,513.045915,0.588748819,0.791898104
50.76502197,512.4571661,0.48984444,0.772803797
49.99221818,511.9673217,0.390940061,0.75370949
49.23850869,511.5763816,0.292035682,0.734615182
48.5038935,511.284346,0.193131303,0.715520875
47.78837263,511.0912147,0.094226924,0.696426568
47.09194606,510.9969877,-0.004677455,0.67733226
46.4146138,511.0016652,-0.103581834,0.658237953
45.75637585,511.105247,-0.202486213,0.639143646
45.1172322,511.3077332,-0.301999023,0.61309494
44.50413726,511.6097323,-0.401877189,0.58007484
43.92406242,512.0116094,-0.501877189,0.54007484
43.38398758,512.5134866,-0.601755354,0.49309494
42.89089264,513.115242,-0.701633519,0.446115041
42.4447776,513.8168755,-0.801511685,0.399135142
42.04564246,514.6183872,-0.90138985,0.352155242
41.69348722,515.519777,-1.001268016,0.305175343
41.38831187,516.5210451,-1.101146181,0.258195444
41.13011643,517.6221912,-1.201024346,0.211215544
40.91890089,518.8232156,-1.300902512,0.164235645
40.75466524,520.1241181,-1.400780677,0.117255746
40.63740949,521.5248988,-1.500658843,0.070275846
40.56713365,523.0255576,-1.600537008,0.023295947
40.5438377,524.6260946,-1.700415173,-0.023683952
40.56752165,526.3265098,-1.800293339,0.009336148
40.55818551,528.1268031,-1.900171504,-0.037643751
40.59582926,530.0269746,-2.00004967,-0.00462365
40.60045291,532.0270243,-2.099927835,0.02839645
40.57205646,534.1269521,-2.199806,-0.018583449
40.59063991,536.3267581,-2.299684166,0.014436652
40.57620325,538.6264423,-2.399562331,-0.032543248
40.6087465,541.0260046,-2.499440497,0.000476853
40.60826965,543.5254451,-2.599318662,-0.046503046
40.65477269,546.1247638,-2.699196827,-0.013482946
40.66825564,548.8239606,-2.799074993,0.019537155
40.64871849,551.6230356,-2.898953158,-0.027442744
40.67616123,554.5219888,-2.998831324,0.005577356
40.67058387,557.5208201,-3.098709489,-0.041402543
40.71198642,560.6195296,-3.198587655,-0.008382442
40.72036886,563.8181172,-3.29846582,0.024637658
40.6957312,567.1165831,-3.398343985,-0.022342241
40.71807344,570.514927,-3.498222151,0.01067786
40.70739558,574.0131492,-3.598100316,-0.03630204
40.74369762,577.6112495,-3.697978482,-0.003281939
40.74697956,581.309228,-3.797856647,0.029738162
